"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 15 13:09:13 IST 2023","Fri Sep 15 13:09:33 IST 2023","19788","","Test_09_MemberManagement","TestMemberManagement","","","test_02_create_new_member_2___UserTest_116____Product_Manager____user_testAuto116___9800000052___Siliguri____Test_123__","Verify Create New User."
"passed","Fri Sep 15 10:06:47 IST 2023","Fri Sep 15 10:07:22 IST 2023","34986","","Test_02_Dashboard","TestDashboard","","","test_dashboard_07_sumoftotal_user","Checking Total user Active User Tiles"
"passed","Fri Sep 15 13:04:17 IST 2023","Fri Sep 15 13:05:08 IST 2023","51689","","Test_08_Reporting","TestReporting","","","test_02_new_entry_4__0___Metal_Buckle_002____MB_IT_002____Tamang_Suppliers___2000___2023_09_15___10___Excellent____By_Truck____By_Cash____Rohit____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Receipt_png__","Check for View more Details"
"passed","Fri Sep 15 13:38:14 IST 2023","Fri Sep 15 13:40:01 IST 2023","107023","","Test_10_ProductManagement","TestProductManagement","","","test_04_check_synchronization_3___E___POM_for_Bottle__webapp_automation__TestData__ProductManagement__sampleData__Black_Sport__Black_Leather_01_jpg____TEST_SA_76____Noble_Ultimate____unisex___10___Casual____Golden_Antique____Black___True__True___This_is_a_testing_mode_description____23_24_25_26_27_28_29_30_31_34____Sheep_Tumble____XXXS_XXS_Extra_Small__XS_____5000__5000__5000____New_Zealand_Sheep_Silver_Foil__","Adding a new product into the List. "
"passed","Fri Sep 15 10:34:11 IST 2023","Fri Sep 15 10:35:19 IST 2023","67790","","Test_03_Order","TestOrder","","","test_05_check_order_synchronization_for_Store_4___frugal_latido_com_np____Test_123____Luigi__male_____Pink_Foil____41____Golden_Antique____Black____Yes____40____Comfort___8__7___33___11__5__9__12__46___6___5_6___Test_002___20000__1000___101011__","Checking Order synchronization after creating a New Order for store"
"passed","Fri Sep 15 10:08:34 IST 2023","Fri Sep 15 10:09:30 IST 2023","55273","","Test_03_Order","TestOrder","","","test_01_create_order_customer_1___frugal_latido_com_np____Test_123___9860838855___female____Ek__male_____Black_Sheep____38____Silver____Black____No____40___5_6__4_4__5__46__8__12__11__7__1__9___Fit____Test_001____2023_09_29___100900_","Create an Order for existing Customer "
"passed","Fri Sep 15 12:23:48 IST 2023","Fri Sep 15 12:24:18 IST 2023","30125","","Test_07_Vendor","TestVendors","","","test_02_vendor_creation_1___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor1_jpg____AT_126____Auto_Vendor_126____vendor1_mail_com___9800001020___Auomator1____Siliguri____This_is_an_Automated_generated_descriptions____Tester_1____Siliguri___9800002010___test_mail_com__","Adding a new Vendor"
"passed","Fri Sep 15 09:29:26 IST 2023","Fri Sep 15 09:29:38 IST 2023","12128","","Test_01_Login","TestLogin","","","test_LoginSuccessful_2___frugal_latido_com_np____Test_123__","Login Successfully"
"passed","Fri Sep 15 09:30:58 IST 2023","Fri Sep 15 09:31:09 IST 2023","11014","","Test_01_Login","TestLogin","","","test_login_Unsuccessful_with_invalid_username_1___frugal__latido_com_np____Test_103__","Login With Invalid Username"
"passed","Fri Sep 15 14:43:34 IST 2023","Fri Sep 15 14:43:46 IST 2023","12457","","Test_11_LeatherManagement","TestLeatherManagement","","","test_01_verify_leatherManagement_page","To verify Leather Management page. "
"passed","Fri Sep 15 10:06:29 IST 2023","Fri Sep 15 10:06:45 IST 2023","16083","","Test_02_Dashboard","TestDashboard","","","test_dashboard_06_inactive_user","Checking Inactive User Tiles"
"passed","Fri Sep 15 11:49:36 IST 2023","Fri Sep 15 11:50:17 IST 2023","40899","","Test_06_Inventory","TestInventory","","","test_02_Add_newCategory_item_5___frugal_latido_com_np____Test_123____Button_002____BT_IT_002____IT_BT_00_02____IT_AT0009____Auto_Testing__05____Black____Performing_this_using_automation_scripts____30__50__0___E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Buttons_jpg___None___Frugal_Automation____50_","Selecting a new Category from Category Carousel "
"passed","Fri Sep 15 12:28:00 IST 2023","Fri Sep 15 12:28:44 IST 2023","44032","","Test_07_Vendor","TestVendors","","","test_03_edit_vendor_3___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor3_jpg____AT_EDT_138____Auto_Vendor_edit_138____vendor1_mail_com___9800001018___Auomator3____Siliguri____This_is_an_Automated_generated_descriptions____Tester_3____Siliguri___9800002012___test_mail_com____Auto_Vendor_edited__03____vendor_edit01_mail_com___9800000202_","Editing a Vendor details"
"passed","Fri Sep 15 10:37:02 IST 2023","Fri Sep 15 10:37:30 IST 2023","28789","","Test_03_Order","TestOrder","","","test_06_Search_functionality_2___frugal_latido_com_np____Test_123____220____Exemplar__male_____Bronze_Mist_Antique____Golden_Antique____Black____Yes__","Search and verify item"
"passed","Fri Sep 15 11:52:54 IST 2023","Fri Sep 15 11:53:40 IST 2023","46158","","Test_06_Inventory","TestInventory","","","test_03_restocking_item_3___frugal_latido_com_np____Test_123___0___Zip_002____Z_IT_002____Mulchand___Sons___2000___2023_09_08___10___Bad____By_Truck____By_Cheque____Rohit____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Receipt_png__","Selecting a new Category and restocking the Items "
"passed","Fri Sep 15 09:32:12 IST 2023","Fri Sep 15 09:32:21 IST 2023","9364","","Test_01_Login","TestLogin","","","test_login_with_empty_password_fields_3___rohit13_latido_com_np___None_","Login With Incorrect Username"
"passed","Fri Sep 15 13:05:10 IST 2023","Fri Sep 15 13:06:04 IST 2023","53213","","Test_08_Reporting","TestReporting","","","test_02_new_entry_5__0___Button_002____BT_IT_002____Silver_Zipper_Supplier___2000___2023_09_15___10___Good____By_Truck____By_Cheque____Rohit____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Receipt_png__","Check for View more Details"
"failed","Fri Sep 15 10:52:51 IST 2023","Fri Sep 15 10:53:10 IST 2023","19103","","Test_05_InventDashboard","TestInventDashboard","","","test_get_inventDash_details","Checking Dashboard data"
"passed","Fri Sep 15 10:36:30 IST 2023","Fri Sep 15 10:36:59 IST 2023","29317","","Test_03_Order","TestOrder","","","test_06_Search_functionality_1___frugal_latido_com_np____Test_123____226____Ek__male_____Black_Sheep____Silver____Black____No__","Search and verify item"
"passed","Fri Sep 15 13:11:52 IST 2023","Fri Sep 15 13:12:21 IST 2023","29563","","Test_09_MemberManagement","TestMemberManagement","","","test_03_edit_member_2___TestUser_97____Product_Manager____userEdit_auto97___9800000032___Siliguri____Test_123____TestUser_Edited__02____FACTORYMANAGER___9800000102_","Verify the edits are reflecting correctly after editing."
"passed","Fri Sep 15 10:16:52 IST 2023","Fri Sep 15 10:17:59 IST 2023","67284","","Test_03_Order","TestOrder","","","test_02_create_new_user_order_4___frugal_latido_com_np____Test_123___9881012175___abced_Test_175____testuser275_mail_com____2023_05_29____Siliguri____female____Exemplar__male_____Bronze_Mist_Antique____42____Golden_Antique____Black____Yes____40___5_6__4_4__5__46__8__12__11__7__1__9___Skin_Tight____Test_002____2023_09_29___100900_","Create an Order for new Customer "
"passed","Fri Sep 15 12:55:24 IST 2023","Fri Sep 15 12:56:18 IST 2023","54176","","Test_08_Reporting","TestReporting","","","test_01_new_entry_list_5__0___Button_002____BT_IT_002____Silver_Zipper_Supplier___2000___2023_09_15___10___Good____By_Truck____By_Cheque____Rohit____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Receipt_png__","Check for new Entry"
"passed","Fri Sep 15 15:26:06 IST 2023","Fri Sep 15 15:26:19 IST 2023","12445","","Test_12_ProductCategory","TestProductCategory","","","test_02_add_new_product_category_3___E___POM_for_Bottle__webapp_automation_automation__TestData__ProductCategory__SampleImage__sampel_leather_3_jpg____Product_Cat_15__","To verify Add new Product Category. "
"passed","Fri Sep 15 13:35:57 IST 2023","Fri Sep 15 13:38:11 IST 2023","134095","","Test_10_ProductManagement","TestProductManagement","","","test_04_check_synchronization_2___E___POM_for_Bottle__webapp_automation__TestData__ProductManagement__sampleData__Black_Leather__Black_Leather_01_jpg____TEST_SA_75____Alpha_standard____female___9___Biker____Black____Silver___False__False___This_is_a_testing_mode_description____23_24_25_26_27_28_29_30_31_33____Tobacco_Brown____XXXS_XXS_Extra_Small__XS_____5000__5000__5000____Pine_Cone_Sheep_Tumble__","Adding a new product into the List. "
"passed","Fri Sep 15 09:30:32 IST 2023","Fri Sep 15 09:30:43 IST 2023","11168","","Test_01_Login","TestLogin","","","test_LoginUnsuccessful_3___rohit13_latido_com_np____Test_1824__","Login Unsuccessfully"
"passed","Fri Sep 15 13:27:15 IST 2023","Fri Sep 15 13:28:59 IST 2023","104003","","Test_10_ProductManagement","TestProductManagement","","","test_02_add_new_product_3___E___POM_for_Bottle__webapp_automation__TestData__ProductManagement__sampleData__Black_Sport__Black_Leather_01_jpg____TEST_A_88____Noble_Ultimate____unisex___10___Casual____Golden_Antique____Black___True__True___This_is_a_testing_mode_description____23_24_25_26_27_28_29_30_31_34____Sheep_Tumble____XXXS_XXS_Extra_Small__XS_____5000__5000__5000____New_Zealand_Sheep_Silver_Foil__","Adding a new product into the List. "
"passed","Fri Sep 15 09:32:23 IST 2023","Fri Sep 15 09:32:34 IST 2023","10977","","Test_01_Login","TestLogin","","","test_login_with_empty_password_fields_4___rohit13_latido_com_np___None_","Login With Incorrect Username"
"passed","Fri Sep 15 13:00:21 IST 2023","Fri Sep 15 13:01:21 IST 2023","59938","","Test_08_Reporting","TestReporting","","","test_02_new_entry_1__1___Leather_Sheet_02____LT_SH_002____Mulchand___Sons___2000___2023_09_15___10___Excellent____By_Truck____By_Cheque____Rohit____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Receipt_png__","Check for View more Details"
"passed","Fri Sep 15 12:29:34 IST 2023","Fri Sep 15 12:30:15 IST 2023","41499","","Test_07_Vendor","TestVendors","","","test_03_edit_vendor_5___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor2_jpg____AT_EDT_140____Auto_Vendor_edit_140____vendor1_mail_com___9800001020___Auomator5____Siliguri____This_is_an_Automated_generated_descriptions____Tester_5____Siliguri___9800002014___test_mail_com____Auto_Vendor_edited__05____vendor_edit01_mail_com___9800000204_","Editing a Vendor details"
"passed","Fri Sep 15 12:37:14 IST 2023","Fri Sep 15 12:38:14 IST 2023","60040","","Test_07_Vendor","TestVendors","","","test_05_sync_vendor_5___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor2_jpg____TE_VE_IN_124____Del_Vendor_124____vendor1_mail_com___9800001019___Auomator5____Siliguri____This_is_an_Automated_generated_descriptions____Tester_5____Siliguri___9800002014___test_mail_com___0___Button_002____BT_IT_002___2004___2023_05_23___10___Excellent____By_Truck____By_Cheque____Rohit____E___POM_for_Bottle__WebApp__TestData__InventoryData__Image__Receipt_png__","Checking Synchronization of a Vendor after creating a new one "
"passed","Fri Sep 15 13:10:56 IST 2023","Fri Sep 15 13:11:18 IST 2023","22103","","Test_09_MemberManagement","TestMemberManagement","","","test_02_create_new_member_6___UserTest_120____Super_Admin____user_testAuto120___9800000056___Siliguri____Test_123__","Verify Create New User."
"passed","Fri Sep 15 10:35:21 IST 2023","Fri Sep 15 10:36:28 IST 2023","66732","","Test_03_Order","TestOrder","","","test_05_check_order_synchronization_for_Store_5___frugal_latido_com_np____Test_123____Luigi__male_____Mahogany_Antique____41____Golden_Antique____Black____Yes____40____Comfort___8__7___34___11__5__9__12__46___7___5_6___Test_003___20000__1000___101012__","Checking Order synchronization after creating a New Order for store"
"passed","Fri Sep 15 09:30:20 IST 2023","Fri Sep 15 09:30:30 IST 2023","10194","","Test_01_Login","TestLogin","","","test_LoginUnsuccessful_2___frugal_latido_com_np____Test_1823__","Login Unsuccessfully"
"passed","Fri Sep 15 12:31:54 IST 2023","Fri Sep 15 12:32:23 IST 2023","29529","","Test_07_Vendor","TestVendors","","","test_04_delete_vendor_4___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor1_jpg____AT_DEL_163____Delete_Vendor_163____vendor1_mail_com___9800001018___Auomator4____Siliguri____This_is_an_Automated_generated_descriptions____Tester_4____Siliguri___9800002013___test_mail_com__","Deleting a Vendor"
"passed","Fri Sep 15 10:30:34 IST 2023","Fri Sep 15 10:31:48 IST 2023","73900","","Test_03_Order","TestOrder","","","test_05_check_order_synchronization_for_Store_1___frugal_latido_com_np____Test_123____Ek__male_____Black_Sheep____38____Silver____Black____No____40____Fit___8__7___33___11__5__9__12__46___6___5_6___Test_002___20000__1000___101011__","Checking Order synchronization after creating a New Order for store"
"passed","Fri Sep 15 13:19:40 IST 2023","Fri Sep 15 13:20:27 IST 2023","47065","","Test_09_MemberManagement","TestMemberManagement","","","test_05_login_newMember_4___UserTest_106____Inventory_Manager____user_logintest_auto106___9800000042___Siliguri____Test_123__","Check Loging after creating an user."
"passed","Fri Sep 15 13:16:00 IST 2023","Fri Sep 15 13:16:34 IST 2023","34258","","Test_09_MemberManagement","TestMemberManagement","","","test_04_reset_password_4___TestUser_98____Inventory_Manager____userPass_auto98___9800000033___Siliguri____Test_123____Changed_123__","Reset Password a user password after creation."
"passed","Fri Sep 15 12:30:17 IST 2023","Fri Sep 15 12:30:47 IST 2023","29491","","Test_07_Vendor","TestVendors","","","test_04_delete_vendor_1___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor1_jpg____AT_DEL_160____Delete_Vendor_160____vendor1_mail_com___9800001015___Auomator1____Siliguri____This_is_an_Automated_generated_descriptions____Tester_1____Siliguri___9800002010___test_mail_com__","Deleting a Vendor"
"passed","Fri Sep 15 13:23:54 IST 2023","Fri Sep 15 13:25:29 IST 2023","95628","","Test_10_ProductManagement","TestProductManagement","","","test_02_add_new_product_1___E___POM_for_Bottle__webapp_automation__TestData__ProductManagement__sampleData__Biker_Leather__Biker_Leather_01_jpg____TEST_A_86____Aviator_prime____male___8___sport_____Silver____Golden_Antique___True__True___This_is_a_testing_mode_description____23_24_25_26_27_28_29_30_31_32____Silver_Foil____XXXS_XXS_Extra_Small__XS_____5000__5000__5000____Pink_Foil_Pine_Cone__","Adding a new product into the List. "
"passed","Fri Sep 15 10:37:33 IST 2023","Fri Sep 15 10:38:02 IST 2023","29626","","Test_03_Order","TestOrder","","","test_06_Search_functionality_3___frugal_latido_com_np____Test_123____221____Lucha__male_____Mahogany_Antique____Silver____Black____No__","Search and verify item"
"passed","Fri Sep 15 10:49:35 IST 2023","Fri Sep 15 10:49:53 IST 2023","18706","","Test_04_TrackOrder","TestTrackOrder","","","test_check_input_4__22__False_","Checking Input in Track Order"
"passed","Fri Sep 15 12:34:06 IST 2023","Fri Sep 15 12:35:10 IST 2023","63552","","Test_07_Vendor","TestVendors","","","test_05_sync_vendor_2___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor2_jpg____TE_VE_IN_121____Del_Vendor_121____vendor1_mail_com___9800001016___Auomator2____Siliguri____This_is_an_Automated_generated_descriptions____Tester_2____Siliguri___9800002011___test_mail_com___0___Zipper_002____ZP_IT_002___2001___2023_05_20___10___Excellent____By_Truck____By_Cash____Rohit____E___POM_for_Bottle__WebApp__TestData__InventoryData__Image__Receipt_png__","Checking Synchronization of a Vendor after creating a new one "
"passed","Fri Sep 15 11:43:55 IST 2023","Fri Sep 15 11:44:22 IST 2023","27084","","Test_06_Inventory","TestInventory","","","test_01_Add_newCategory_1___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Leather_sheet_jpg____Leather_Sheet_02____LT_SH_002____This_is_from_an_automated_Script___for_Leather___01___1__None_","Create a new Category from Add button "
"passed","Fri Sep 15 10:20:05 IST 2023","Fri Sep 15 10:21:00 IST 2023","54640","","Test_03_Order","TestOrder","","","test_03_create_order_store_2___frugal_latido_com_np____Test_123____Exemplar__male_____Bronze_Mist_Antique____42____Golden_Antique____Black____Yes____40____Skin_Tight___8__7___34___11__5__9__12__46___7___5_6___Test_003___20000__1000___101012__","Create a New Order for store"
"passed","Fri Sep 15 10:23:51 IST 2023","Fri Sep 15 10:25:24 IST 2023","92869","","Test_03_Order","TestOrder","","","test_04_check_order_synchronization_for_Customer_1___frugal_latido_com_np____Test_123____9860838855____female____Ek__male_____Black_Sheep____38____Silver____Black____No____40___5_6__4_4__5__46__8__12__11__7__1__9___Fit____Test_001____2023_09_29___100900_","Checking Order synchronization after creating a new customer order "
"passed","Fri Sep 15 13:25:32 IST 2023","Fri Sep 15 13:27:13 IST 2023","101070","","Test_10_ProductManagement","TestProductManagement","","","test_02_add_new_product_2___E___POM_for_Bottle__webapp_automation__TestData__ProductManagement__sampleData__Black_Leather__Black_Leather_01_jpg____TEST_A_87____Alpha_standard____female___9___Biker____Black____Silver___False__False___This_is_a_testing_mode_description____23_24_25_26_27_28_29_30_31_33____Tobacco_Brown____XXXS_XXS_Extra_Small__XS_____5000__5000__5000____Pine_Cone_Sheep_Tumble__","Adding a new product into the List. "
"passed","Fri Sep 15 14:55:02 IST 2023","Fri Sep 15 14:56:08 IST 2023","65287","","Test_11_LeatherManagement","TestLeatherManagement","","","test_02_add_new_Leather_5___E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Leather_sheet_jpg____Leather_Management_26____LT_MG_26____This_is_from_an_automated_Script___for_Leather___26___1__None___T0_LT_MG_26____AT_LT_MG_26____Auto_Testing__26____Black____Performing_this_using_automation_scripts____1__1__1___E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Leather_sheet_jpg____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__3D_LeatherImage_jpg____Frugal_Automation____51___Best____clean____Liquid____New_Type_Hide____cold_Touch__","Adding a new Leather into the List. "
"passed","Fri Sep 15 13:16:36 IST 2023","Fri Sep 15 13:17:19 IST 2023","43004","","Test_09_MemberManagement","TestMemberManagement","","","test_04_reset_password_5___TestUser_99____Order_Manager____userPass_auto99___9800000034___Siliguri____Test_123____Changed_123__","Reset Password a user password after creation."
"passed","Fri Sep 15 11:48:54 IST 2023","Fri Sep 15 11:49:34 IST 2023","40104","","Test_06_Inventory","TestInventory","","","test_02_Add_newCategory_item_4___frugal_latido_com_np____Test_123____Metal_Buckle_002____MB_IT_002____IT_MB_00_02____IT_AT0008____Auto_Testing__04____Black____Performing_this_using_automation_scripts____30__50__0___E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Metal_Buckle_jpg___None___Frugal_Automation____50_","Selecting a new Category from Category Carousel "
"passed","Fri Sep 15 15:28:43 IST 2023","Fri Sep 15 15:29:02 IST 2023","18663","","Test_12_ProductCategory","TestProductCategory","","","test_03_edit_product_category_6___Product_Cat_18____Product_Cat_edit_18__","To verify edit Product Category. "
"passed","Fri Sep 15 10:33:02 IST 2023","Fri Sep 15 10:34:08 IST 2023","66846","","Test_03_Order","TestOrder","","","test_05_check_order_synchronization_for_Store_3___frugal_latido_com_np____Test_123____Lucha__male_____Mahogany_Antique____40____Silver____Black____No____40____General_Fit___8__7___35___11__5__9__12__46___8___5_6___Test_004___20000__1000___101013__","Checking Order synchronization after creating a New Order for store"
"passed","Fri Sep 15 12:35:12 IST 2023","Fri Sep 15 12:36:11 IST 2023","58792","","Test_07_Vendor","TestVendors","","","test_05_sync_vendor_3___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor3_jpg____TE_VE_IN_122____Del_Vendor_122____vendor1_mail_com___9800001017___Auomator3____Siliguri____This_is_an_Automated_generated_descriptions____Tester_3____Siliguri___9800002012___test_mail_com___0___Zip_002____Z_IT_002___2002___2023_05_21___10___Excellent____By_Truck____By_Cheque____Rohit____E___POM_for_Bottle__WebApp__TestData__InventoryData__Image__Receipt_png__","Checking Synchronization of a Vendor after creating a new one "
"passed","Fri Sep 15 13:14:46 IST 2023","Fri Sep 15 13:15:21 IST 2023","35126","","Test_09_MemberManagement","TestMemberManagement","","","test_04_reset_password_2___TestUser_96____Product_Manager____userPass_auto96___9800000031___Siliguri____Test_123____Changed_123__","Reset Password a user password after creation."
"passed","Fri Sep 15 13:20:29 IST 2023","Fri Sep 15 13:21:08 IST 2023","38578","","Test_09_MemberManagement","TestMemberManagement","","","test_05_login_newMember_5___UserTest_107____Order_Manager____user_logintest_auto107___9800000043___Siliguri____Test_123__","Check Loging after creating an user."
"passed","Fri Sep 15 13:40:03 IST 2023","Fri Sep 15 13:42:48 IST 2023","164718","","Test_10_ProductManagement","TestProductManagement","","","test_04_check_synchronization_4___E___POM_for_Bottle__webapp_automation__TestData__ProductManagement__sampleData__Brown_Leather__Brown_Leather_01_jpg____TEST_SA_77____Alpha_Ultimate____male___8___Party____Silver____Golden_Antique___False__False___This_is_a_testing_mode_description____23_24_25_26_27_28_29_30_31_35____Mahogany_Antique____XXXS_XXS_Extra_Small__XS_____5000__5000__5000____Tobacco_Brown_New_Zealand_Sheep__","Adding a new product into the List. "
"passed","Fri Sep 15 10:28:05 IST 2023","Fri Sep 15 10:29:19 IST 2023","74467","","Test_03_Order","TestOrder","","","test_04_check_order_synchronization_for_Customer_4___frugal_latido_com_np____Test_123____9813000000____male____Luigi__male_____Pink_Foil____41____Golden_Antique____Black____Yes____40___5_6__4_4__5__46__8__12__11__7__1__9___Comfort____Test_004____2023_09_29___100900_","Checking Order synchronization after creating a new customer order "
"passed","Fri Sep 15 13:32:33 IST 2023","Fri Sep 15 13:34:16 IST 2023","103109","","Test_10_ProductManagement","TestProductManagement","","","test_02_add_new_product_6___E___POM_for_Bottle__webapp_automation__TestData__ProductManagement__sampleData__Bas_Black__Bas_Black_01_jpg____TEST_A_91____Frontier_ultimate____unisex___10___Winter_Jacket____Silver____Black___False__False___This_is_a_testing_mode_description____23_24_25_26_27_28_29_30_31_37____New_Zealand_Sheep____XXXS_XXS_Extra_Small__XS_____5000__5000__5000____Sheep_Tumble_Pink_Foil__","Adding a new product into the List. "
"passed","Fri Sep 15 09:29:10 IST 2023","Fri Sep 15 09:29:26 IST 2023","15899","","Test_01_Login","TestLogin","","","test_LoginSuccessful_1___frugal_latido_com_np____Test_123__","Login Successfully"
"passed","Fri Sep 15 11:51:04 IST 2023","Fri Sep 15 11:52:03 IST 2023","59104","","Test_06_Inventory","TestInventory","","","test_03_restocking_item_1___frugal_latido_com_np____Test_123___1___Leather_Sheet_02____LT_SH_002____YKK___2000___2023_09_08___10___Excellent____By_Truck____By_Cheque____Rohit____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Receipt_png__","Selecting a new Category and restocking the Items "
"passed","Fri Sep 15 15:14:45 IST 2023","Fri Sep 15 15:14:58 IST 2023","12401","","Test_11_LeatherManagement","TestLeatherManagement","","","test_03_check_synchronization_2___LT_MG_23____good____Smooth____NewTest_add____New_Pasoori____Smooth___Touch__","verification of newly created Leather into the List. "
"passed","Fri Sep 15 12:56:52 IST 2023","Fri Sep 15 12:56:52 IST 2023","53","","","","","","test_02_new_entry_4___Metal_Buckle_002____MB_IT_002____Tamang_Suppliers___2000___2023_09_15___10___Excellent____By_Truck____By_Cash____Rohit____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Receipt_png__","Check for View more Details"
"passed","Fri Sep 15 09:31:49 IST 2023","Fri Sep 15 09:31:59 IST 2023","9753","","Test_01_Login","TestLogin","","","test_login_with_empty_password_fields_1___frugal_latido_com_np_______","Login With Incorrect Username"
"passed","Fri Sep 15 13:13:01 IST 2023","Fri Sep 15 13:13:30 IST 2023","28707","","Test_09_MemberManagement","TestMemberManagement","","","test_03_edit_member_4___TestUser_99____Inventory_Manager____userEdit_auto99___9800000034___Siliguri____Test_123____TestUser_Edited__04____STOREMANAGER___9800000104_","Verify the edits are reflecting correctly after editing."
"passed","Fri Sep 15 13:08:34 IST 2023","Fri Sep 15 13:08:49 IST 2023","15008","","Test_09_MemberManagement","TestMemberManagement","","","test_01_Landing_memberManagement","Verify Landing Page."
"passed","Fri Sep 15 13:10:10 IST 2023","Fri Sep 15 13:10:31 IST 2023","20729","","Test_09_MemberManagement","TestMemberManagement","","","test_02_create_new_member_4___UserTest_118____Inventory_Manager____user_testAuto118___9800000054___Siliguri____Test_123__","Verify Create New User."
"passed","Fri Sep 15 15:25:35 IST 2023","Fri Sep 15 15:25:50 IST 2023","14685","","Test_12_ProductCategory","TestProductCategory","","","test_02_add_new_product_category_1___E___POM_for_Bottle__webapp_automation_automation__TestData__ProductCategory__SampleImage__sampel_leather_1_jpg____Product_Cat_13__","To verify Add new Product Category. "
"passed","Fri Sep 15 11:54:29 IST 2023","Fri Sep 15 11:55:15 IST 2023","45562","","Test_06_Inventory","TestInventory","","","test_03_restocking_item_5___frugal_latido_com_np____Test_123___0___Button_002____BT_IT_002____Silver_Zipper_Supplier___2000___2023_09_08___10___Good____By_Truck____By_Cheque____Rohit____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Receipt_png__","Selecting a new Category and restocking the Items "
"passed","Fri Sep 15 09:29:40 IST 2023","Fri Sep 15 09:29:52 IST 2023","12327","","Test_01_Login","TestLogin","","","test_LoginSuccessful_3___rohit13_latido_com_np____Test_123__","Login Successfully"
"passed","Fri Sep 15 14:52:49 IST 2023","Fri Sep 15 14:53:53 IST 2023","64631","","Test_11_LeatherManagement","TestLeatherManagement","","","test_02_add_new_Leather_3___E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Leather_sheet_jpg____Leather_Management_24____LT_MG_24____This_is_from_an_automated_Script___for_Leather___24___1__None___T0_LT_MG_24____AT_LT_MG_24____Auto_Testing__24____Black____Performing_this_using_automation_scripts____1__1__1___E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Leather_sheet_jpg____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__3D_LeatherImage_jpg____Frugal_Automation____50___Better____Black_Rough____Cold_Store____New_Pasoori____Pasoori_2__","Adding a new Leather into the List. "
"passed","Fri Sep 15 11:50:20 IST 2023","Fri Sep 15 11:51:01 IST 2023","41875","","Test_06_Inventory","TestInventory","","","test_02_Add_newCategory_item_6___frugal_latido_com_np____Test_123____D_Buckle_002____DB_IT_002____IT_DB_00_02____IT_AT0010____Auto_Testing__06____Black____Performing_this_using_automation_scripts____30__50__0___E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__D_Buckle_jpg___None___Frugal_Automation____50_","Selecting a new Category from Category Carousel "
"passed","Fri Sep 15 12:26:31 IST 2023","Fri Sep 15 12:27:12 IST 2023","41165","","Test_07_Vendor","TestVendors","","","test_03_edit_vendor_1___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor1_jpg____AT_EDT_136____Auto_Vendor_edit_136____vendor1_mail_com___9800001016___Auomator1____Siliguri____This_is_an_Automated_generated_descriptions____Tester_1____Siliguri___9800002010___test_mail_com____Auto_Vendor_edited__01____vendor_edit01_mail_com___9800000200_","Editing a Vendor details"
