"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 08 13:46:47 IST 2023","Fri Sep 08 13:47:23 IST 2023","36275","","Test_09_MemberManagement","TestMemberManagement","","","test_04_reset_password_3___TestUser_92____Factory_Manager____userPass_auto92___9800000027___Siliguri____Test_123____Changed_123__","Reset Password a user password after creation."
"passed","Fri Sep 08 13:02:08 IST 2023","Fri Sep 08 13:02:42 IST 2023","33848","","Test_07_Vendor","TestVendors","","","test_02_vendor_creation_2___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor2_jpg____AT_117____Auto_Vendor_117____vendor1_mail_com___9800001016___Auomator2____Siliguri____This_is_an_Automated_generated_descriptions____Tester_2____Siliguri___9800002011___test_mail_com__","Adding a new Vendor"
"passed","Fri Sep 08 11:22:31 IST 2023","Fri Sep 08 11:23:25 IST 2023","53593","","Test_03_Order","TestOrder","","","test_01_create_order_customer_4___frugal_latido_com_np____Test_123____9813000000____male____Luigi__male_____Pink_Foil____41____Golden_Antique____Black____Yes____40___5_6__4_4__5__46__8__12__11__7__1__9___Comfort____Test_004____2023_09_29___100900_","Create an Order for existing Customer "
"passed","Fri Sep 08 11:50:14 IST 2023","Fri Sep 08 11:50:51 IST 2023","37260","","Test_03_Order","TestOrder","","","test_06_Search_functionality_2___frugal_latido_com_np____Test_123____220____Exemplar__male_____Bronze_Mist_Antique____Golden_Antique____Black____Yes__","Search and verify item"
"passed","Fri Sep 08 10:59:55 IST 2023","Fri Sep 08 11:00:10 IST 2023","15466","","Test_01_Login","TestLogin","","","test_LoginSuccessful_4___rohit13_latido_com_np____Test_123__","Login Successfully"
"passed","Fri Sep 08 15:12:08 IST 2023","Fri Sep 08 15:12:29 IST 2023","21041","","Test_12_ProductCategory","TestProductCategory","","","test_04_add_product_subcategory_3___Product_Cat_edit_09____E___POM_for_Bottle__webapp_automation_automation__TestData__ProductCategory__SampleImage__sampel_leather_3_jpg____Product_Sub_category_09__","To verify Add new Product Sub-Category. "
"passed","Fri Sep 08 13:15:24 IST 2023","Fri Sep 08 13:16:23 IST 2023","59403","","Test_07_Vendor","TestVendors","","","test_05_sync_vendor_4___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor1_jpg____TE_VE_IN_113____Del_Vendor_113____vendor1_mail_com___9800001018___Auomator4____Siliguri____This_is_an_Automated_generated_descriptions____Tester_4____Siliguri___9800002013___test_mail_com_____Automation__Item_82____AT_IT_82___2003___2023_05_22___13___Excellent____By_Truck____By_Cash____Rohit____E___POM_for_Bottle__WebApp__TestData__InventoryData__Image__Receipt_png__","Checking Synchronization of a Vendor after creating a new one "
"passed","Fri Sep 08 14:14:30 IST 2023","Fri Sep 08 14:16:00 IST 2023","90959","","Test_10_ProductManagement","TestProductManagement","","","test_02_add_new_product_1___E___POM_for_Bottle__webapp_automation__TestData__ProductManagement__sampleData__Biker_Leather__Biker_Leather_01_jpg____TEST_A_80____Aviator_prime____male___8___sport_____Silver____Golden_Antique___True__True___This_is_a_testing_mode_description____23_24_25_26_27_28_29_30_31_32____Silver_Foil____XXXS_XXS_Extra_Small__XS_____5000__5000__5000____Pink_Foil_Pine_Cone__","Adding a new product into the List. "
"passed","Fri Sep 08 13:31:19 IST 2023","Fri Sep 08 13:32:11 IST 2023","51465","","Test_08_Reporting","TestReporting","","","test_02_new_entry_1___Leather00_22____LT_022____Mulchand___Sons___2000___2023_09_08___10___Excellent____By_Truck____By_Cheque____Rohit____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Receipt_png__","Check for View more Details"
"passed","Fri Sep 08 13:42:37 IST 2023","Fri Sep 08 13:43:05 IST 2023","28631","","Test_09_MemberManagement","TestMemberManagement","","","test_03_edit_member_1___TestUser_91____Store_Manager____userEdit_auto91___9800000026___Siliguri____Test_123____TestUser_Edited__01____INVENTORYMANAGER___9800000101_","Verify the edits are reflecting correctly after editing."
"passed","Fri Sep 08 13:04:18 IST 2023","Fri Sep 08 13:04:59 IST 2023","41211","","Test_07_Vendor","TestVendors","","","test_02_vendor_creation_5___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor2_jpg____AT_120____Auto_Vendor_120____vendor1_mail_com___9800001019___Auomator5____Siliguri____This_is_an_Automated_generated_descriptions____Tester_5____Siliguri___9800002014___test_mail_com__","Adding a new Vendor"
"passed","Fri Sep 08 13:11:45 IST 2023","Fri Sep 08 13:12:15 IST 2023","30119","","Test_07_Vendor","TestVendors","","","test_04_delete_vendor_5___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor2_jpg____AT_DEL_154____Delete_Vendor_154____vendor1_mail_com___9800001019___Auomator5____Siliguri____This_is_an_Automated_generated_descriptions____Tester_5____Siliguri___9800002014___test_mail_com__","Deleting a Vendor"
"passed","Fri Sep 08 11:12:56 IST 2023","Fri Sep 08 11:13:10 IST 2023","13903","","Test_02_Dashboard","TestDashboard","","","test_dashboard_06_inactive_user","Checking Inactive User Tiles"
"passed","Fri Sep 08 15:01:26 IST 2023","Fri Sep 08 15:01:40 IST 2023","13352","","Test_11_LeatherManagement","TestLeatherManagement","","","test_03_check_synchronization_5___LT_MG_20____Best____clean____Liquid____New_Type_Hide____cold_Touch__","verification of newly created Leather into the List. "
"passed","Fri Sep 08 11:58:50 IST 2023","Fri Sep 08 11:59:09 IST 2023","19826","","Test_04_TrackOrder","TestTrackOrder","","","test_check_input_3__25__False_","Checking Input in Track Order"
"passed","Fri Sep 08 15:09:09 IST 2023","Fri Sep 08 15:09:35 IST 2023","25695","","Test_12_ProductCategory","TestProductCategory","","","test_03_edit_product_category_2___Product_Cat_08____Product_Cat_edit_08__","To verify edit Product Category. "
"passed","Fri Sep 08 13:30:23 IST 2023","Fri Sep 08 13:31:17 IST 2023","54218","","Test_08_Reporting","TestReporting","","","test_01_new_entry_list_6____Automation__Item_114____AT_IT_114____Vendor___2000___2023_09_08___10___Bad____By_Truck____By_Cash____Rohit____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Receipt_png__","Check for new Entry"
"passed","Fri Sep 08 11:58:22 IST 2023","Fri Sep 08 11:58:47 IST 2023","25368","","Test_04_TrackOrder","TestTrackOrder","","","test_check_input_2__233__True_","Checking Input in Track Order"
"passed","Fri Sep 08 11:42:28 IST 2023","Fri Sep 08 11:43:37 IST 2023","68710","","Test_03_Order","TestOrder","","","test_04_check_order_synchronization_for_Customer_5___frugal_latido_com_np____Test_123____9813000000____female____Luigi__male_____Mahogany_Antique____41____Golden_Antique____Black____Yes____40___5_6__4_4__5__46__8__12__11__7__1__9___Comfort____Test_004____2023_09_29___100900_","Checking Order synchronization after creating a new customer order "
"broken","Fri Sep 08 15:13:37 IST 2023","Fri Sep 08 15:14:12 IST 2023","35510","","Test_12_ProductCategory","TestProductCategory","","","test_05_edit_product_subcategory_1___Product_Cat_edit_07____Product_Sub_category_07____Sub_category__Edit__07__","To verify edit Product Sub-category. "
"passed","Fri Sep 08 14:21:22 IST 2023","Fri Sep 08 14:23:03 IST 2023","100545","","Test_10_ProductManagement","TestProductManagement","","","test_02_add_new_product_5___E___POM_for_Bottle__webapp_automation__TestData__ProductManagement__sampleData__Brown_2__BrowN_Leather_Beta_01_jpg____TEST_A_84____Qaseem_Ultimate____female___9___Outing____Silver____Silver___True__True___This_is_a_testing_mode_description____23_24_25_26_27_28_29_30_31_36____Green_Foil____XXXS_XXS_Extra_Small__XS_____5000__5000__5000____Silver_Foil_Sheep_Tumble__","Adding a new product into the List. "
"passed","Fri Sep 08 11:50:53 IST 2023","Fri Sep 08 11:51:29 IST 2023","35533","","Test_03_Order","TestOrder","","","test_06_Search_functionality_3___frugal_latido_com_np____Test_123____221____Lucha__male_____Mahogany_Antique____Silver____Black____No__","Search and verify item"
"passed","Fri Sep 08 12:22:56 IST 2023","Fri Sep 08 12:23:22 IST 2023","26028","","Test_06_Inventory","TestInventory","","","Create a new Category","Create a new Category from Add button "
"passed","Fri Sep 08 12:34:33 IST 2023","Fri Sep 08 12:35:02 IST 2023","29340","","Test_06_Inventory","TestInventory","","","test_04_search_item_3___frugal_latido_com_np____Test_123_____Automation__Item_129__","Searching the Items from the search and adding a new Item to it"
"passed","Fri Sep 08 11:49:37 IST 2023","Fri Sep 08 11:50:10 IST 2023","33799","","Test_03_Order","TestOrder","","","test_06_Search_functionality_1___frugal_latido_com_np____Test_123____226____Ek__male_____Black_Sheep____Silver____Black____No__","Search and verify item"
"passed","Fri Sep 08 12:22:30 IST 2023","Fri Sep 08 12:22:54 IST 2023","24215","","Test_06_Inventory","TestInventory","","","Create a new Category","Create a new Category from Add button "
"passed","Fri Sep 08 13:48:38 IST 2023","Fri Sep 08 13:49:18 IST 2023","39288","","Test_09_MemberManagement","TestMemberManagement","","","test_05_login_newMember_1___UserTest_97____Store_Manager____user_logintest_auto97___9800000033___Siliguri____Test_123__","Check Loging after creating an user."
"passed","Fri Sep 08 13:48:01 IST 2023","Fri Sep 08 13:48:36 IST 2023","34841","","Test_09_MemberManagement","TestMemberManagement","","","test_04_reset_password_5___TestUser_94____Order_Manager____userPass_auto94___9800000029___Siliguri____Test_123____Changed_123__","Reset Password a user password after creation."
"passed","Fri Sep 08 11:33:31 IST 2023","Fri Sep 08 11:34:25 IST 2023","53460","","Test_03_Order","TestOrder","","","test_03_create_order_store_1___frugal_latido_com_np____Test_123____Ek__male_____Black_Sheep____38____Silver____Black____No____40____Fit___8__7___33___11__5__9__12__46___6___5_6___Test_002___20000__1000___101011__","Create a New Order for store"
"passed","Fri Sep 08 11:12:23 IST 2023","Fri Sep 08 11:12:38 IST 2023","14930","","Test_02_Dashboard","TestDashboard","","","test_dashboard_04_totalPending","Checking Total Pending Tiles"
"passed","Fri Sep 08 13:42:14 IST 2023","Fri Sep 08 13:42:35 IST 2023","20436","","Test_09_MemberManagement","TestMemberManagement","","","test_02_create_new_member_6___UserTest_114____Super_Admin____user_testAuto114___9800000050___Siliguri____Test_123__","Verify Create New User."
"passed","Fri Sep 08 11:29:27 IST 2023","Fri Sep 08 11:33:29 IST 2023","241864","","Test_03_Order","TestOrder","","","test_02_create_new_user_order_5___frugal_latido_com_np____Test_123___9881012171___abced_Test_171____testuser271_mail_com____2023_05_29____Siliguri____female____Exemplar__male_____Bronze_Mist_Antique____42____Golden_Antique____Black____Yes____40___5_6__4_4__5__46__8__12__11__7__1__9___Skin_Tight____Test_002____2023_09_29___100900_","Create an Order for new Customer "
"passed","Fri Sep 08 12:21:09 IST 2023","Fri Sep 08 12:21:34 IST 2023","25261","","Test_06_Inventory","TestInventory","","","Create a new Category","Create a new Category from Add button "
"passed","Fri Sep 08 13:00:23 IST 2023","Fri Sep 08 13:00:50 IST 2023","26464","","Test_07_Vendor","TestVendors","","","test_01_landing",""
"passed","Fri Sep 08 13:06:39 IST 2023","Fri Sep 08 13:07:45 IST 2023","66800","","Test_07_Vendor","TestVendors","","","test_03_edit_vendor_3___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor3_jpg____AT_EDT_128____Auto_Vendor_edit_128____vendor1_mail_com___9800001018___Auomator3____Siliguri____This_is_an_Automated_generated_descriptions____Tester_3____Siliguri___9800002012___test_mail_com____Auto_Vendor_edited__03____vendor_edit01_mail_com___9800000202_","Editing a Vendor details"
"passed","Fri Sep 08 14:29:07 IST 2023","Fri Sep 08 14:30:44 IST 2023","97757","","Test_10_ProductManagement","TestProductManagement","","","test_04_check_synchronization_1___E___POM_for_Bottle__webapp_automation__TestData__ProductManagement__sampleData__Biker_Leather__Biker_Leather_01_jpg____TEST_SA_68____Aviator_prime____male___8___sport_____Silver____Golden_Antique___True__True___This_is_a_testing_mode_description____23_24_25_26_27_28_29_30_31_32____Silver_Foil____XXXS_XXS_Extra_Small__XS_____5000__5000__5000____Pink_Foil_Pine_Cone__","Adding a new product into the List. "
"passed","Fri Sep 08 11:46:58 IST 2023","Fri Sep 08 11:48:19 IST 2023","81023","","Test_03_Order","TestOrder","","","test_05_check_order_synchronization_for_Store_4___frugal_latido_com_np____Test_123____Luigi__male_____Pink_Foil____41____Golden_Antique____Black____Yes____40____Comfort___8__7___33___11__5__9__12__46___6___5_6___Test_002___20000__1000___101011__","Checking Order synchronization after creating a New Order for store"
"passed","Fri Sep 08 13:00:50 IST 2023","Fri Sep 08 13:02:06 IST 2023","75728","","Test_07_Vendor","TestVendors","","","test_02_vendor_creation_1___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor1_jpg____AT_116____Auto_Vendor_116____vendor1_mail_com___9800001015___Auomator1____Siliguri____This_is_an_Automated_generated_descriptions____Tester_1____Siliguri___9800002010___test_mail_com__","Adding a new Vendor"
"passed","Fri Sep 08 11:00:12 IST 2023","Fri Sep 08 11:00:25 IST 2023","12844","","Test_01_Login","TestLogin","","","test_LoginUnsuccessful_1___frugal_latido_com_np____Test_103__","Login Unsuccessfully"
"passed","Fri Sep 08 12:22:04 IST 2023","Fri Sep 08 12:22:28 IST 2023","23943","","Test_06_Inventory","TestInventory","","","Create a new Category","Create a new Category from Add button "
"passed","Fri Sep 08 15:09:58 IST 2023","Fri Sep 08 15:10:15 IST 2023","17325","","Test_12_ProductCategory","TestProductCategory","","","test_03_edit_product_category_4___Product_Cat_10____Product_Cat_edit_10__","To verify edit Product Category. "
"passed","Fri Sep 08 12:21:35 IST 2023","Fri Sep 08 12:22:02 IST 2023","27106","","Test_06_Inventory","TestInventory","","","Create a new Category","Create a new Category from Add button "
"passed","Fri Sep 08 15:12:52 IST 2023","Fri Sep 08 15:13:13 IST 2023","20369","","Test_12_ProductCategory","TestProductCategory","","","test_04_add_product_subcategory_5___Product_Cat_edit_11____E___POM_for_Bottle__webapp_automation_automation__TestData__ProductCategory__SampleImage__sampel_leather_2_jpg____Product_Sub_category_11__","To verify Add new Product Sub-Category. "
"passed","Fri Sep 08 14:17:48 IST 2023","Fri Sep 08 14:19:38 IST 2023","110178","","Test_10_ProductManagement","TestProductManagement","","","test_02_add_new_product_3___E___POM_for_Bottle__webapp_automation__TestData__ProductManagement__sampleData__Black_Sport__Black_Leather_01_jpg____TEST_A_82____Noble_Ultimate____unisex___10___Casual____Golden_Antique____Black___True__True___This_is_a_testing_mode_description____23_24_25_26_27_28_29_30_31_34____Sheep_Tumble____XXXS_XXS_Extra_Small__XS_____5000__5000__5000____New_Zealand_Sheep_Silver_Foil__","Adding a new product into the List. "
"passed","Fri Sep 08 11:51:31 IST 2023","Fri Sep 08 11:52:07 IST 2023","36174","","Test_03_Order","TestOrder","","","test_06_Search_functionality_4___frugal_latido_com_np____Test_123____222____Luigi__male_____Pink_Foil____Golden_Antique____Black____Yes__","Search and verify item"
"passed","Fri Sep 08 13:29:25 IST 2023","Fri Sep 08 13:30:21 IST 2023","55462","","Test_08_Reporting","TestReporting","","","test_01_new_entry_list_5____Automation__Item_113____AT_IT_113____Silver_Zipper_Supplier___2000___2023_09_08___10___Good____By_Truck____By_Cheque____Rohit____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Receipt_png__","Check for new Entry"
"passed","Fri Sep 08 15:07:48 IST 2023","Fri Sep 08 15:08:02 IST 2023","14220","","Test_12_ProductCategory","TestProductCategory","","","test_02_add_new_product_category_4___E___POM_for_Bottle__webapp_automation_automation__TestData__ProductCategory__SampleImage__sampel_leather_1_jpg____Product_Cat_10__","To verify Add new Product Category. "
"passed","Fri Sep 08 13:03:19 IST 2023","Fri Sep 08 13:04:15 IST 2023","55644","","Test_07_Vendor","TestVendors","","","test_02_vendor_creation_4___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor1_jpg____AT_119____Auto_Vendor_119____vendor1_mail_com___9800001018___Auomator4____Siliguri____This_is_an_Automated_generated_descriptions____Tester_4____Siliguri___9800002013___test_mail_com__","Adding a new Vendor"
"passed","Fri Sep 08 13:47:25 IST 2023","Fri Sep 08 13:47:59 IST 2023","33672","","Test_09_MemberManagement","TestMemberManagement","","","test_04_reset_password_4___TestUser_93____Inventory_Manager____userPass_auto93___9800000028___Siliguri____Test_123____Changed_123__","Reset Password a user password after creation."
"passed","Fri Sep 08 11:34:27 IST 2023","Fri Sep 08 11:35:19 IST 2023","51953","","Test_03_Order","TestOrder","","","test_03_create_order_store_2___frugal_latido_com_np____Test_123____Exemplar__male_____Bronze_Mist_Antique____42____Golden_Antique____Black____Yes____40____Skin_Tight___8__7___34___11__5__9__12__46___7___5_6___Test_003___20000__1000___101012__","Create a New Order for store"
"passed","Fri Sep 08 11:28:10 IST 2023","Fri Sep 08 11:29:25 IST 2023","74607","","Test_03_Order","TestOrder","","","test_02_create_new_user_order_4___frugal_latido_com_np____Test_123___9881012170___abced_Test_170____testuser270_mail_com____2023_05_29____Siliguri____female____Exemplar__male_____Bronze_Mist_Antique____42____Golden_Antique____Black____Yes____40___5_6__4_4__5__46__8__12__11__7__1__9___Skin_Tight____Test_002____2023_09_29___100900_","Create an Order for new Customer "
"passed","Fri Sep 08 13:32:13 IST 2023","Fri Sep 08 13:33:05 IST 2023","52086","","Test_08_Reporting","TestReporting","","","test_02_new_entry_2____Automation__Item_110____AT_IT_110____AKM_Leather___2000___2023_09_08___10___Good____By_Truck____By_Cash____Rohit____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Receipt_png__","Check for View more Details"
"passed","Fri Sep 08 12:23:25 IST 2023","Fri Sep 08 12:23:51 IST 2023","26492","","Test_06_Inventory","TestInventory","","","Create a new Category","Create a new Category from Add button "
"passed","Fri Sep 08 11:01:36 IST 2023","Fri Sep 08 11:01:48 IST 2023","11728","","Test_01_Login","TestLogin","","","test_login_Unsuccessful_with_invalid_username_3___frugal_latido_com____Test_1824__","Login With Invalid Username"
"passed","Fri Sep 08 15:14:27 IST 2023","Fri Sep 08 15:14:47 IST 2023","19962","","Test_12_ProductCategory","TestProductCategory","","","test_05_edit_product_subcategory_5___Product_Cat_edit_11____Product_Sub_category_11____Sub_category__Edit__11__","To verify edit Product Sub-category. "
"broken","Fri Sep 08 15:14:12 IST 2023","Fri Sep 08 15:14:16 IST 2023","3731","","Test_12_ProductCategory","TestProductCategory","","","test_05_edit_product_subcategory_2___Product_Cat_edit_08____Product_Sub_category_08____Sub_category__Edit__08__","To verify edit Product Sub-category. "
"passed","Fri Sep 08 11:12:06 IST 2023","Fri Sep 08 11:12:21 IST 2023","14673","","Test_02_Dashboard","TestDashboard","","","test_dashboard_03_totalSales","Checking Total Sales Tiles"
"passed","Fri Sep 08 11:02:03 IST 2023","Fri Sep 08 11:02:14 IST 2023","10641","","Test_01_Login","TestLogin","","","test_login_with_empty_password_fields_1___frugal_latido_com_np_______","Login With Incorrect Username"
"passed","Fri Sep 08 12:26:12 IST 2023","Fri Sep 08 12:26:51 IST 2023","39111","","Test_06_Inventory","TestInventory","","","test_02_Add_newCategory_item_4___frugal_latido_com_np____Test_123_____Automation__Item_147____AT_IT_147____T0147____AT0147____Auto_Testing_147____Black____Performing_this_using_automation_scripts____1__1__0___E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__David_Leather_Jacket_jpg___None___Frugal_Automation____50_","Selecting a new Category from Category Carousel "
"passed","Fri Sep 08 13:33:07 IST 2023","Fri Sep 08 13:34:01 IST 2023","53486","","Test_08_Reporting","TestReporting","","","test_02_new_entry_3____Automation__Item_111____AT_IT_111____Mulchand___Sons___2000___2023_09_08___10___Bad____By_Truck____By_Cheque____Rohit____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Receipt_png__","Check for View more Details"
"passed","Fri Sep 08 13:02:44 IST 2023","Fri Sep 08 13:03:17 IST 2023","32773","","Test_07_Vendor","TestVendors","","","test_02_vendor_creation_3___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor3_jpg____AT_118____Auto_Vendor_118____vendor1_mail_com___9800001017___Auomator3____Siliguri____This_is_an_Automated_generated_descriptions____Tester_3____Siliguri___9800002012___test_mail_com__","Adding a new Vendor"
"passed","Fri Sep 08 11:25:36 IST 2023","Fri Sep 08 11:26:54 IST 2023","78500","","Test_03_Order","TestOrder","","","test_02_create_new_user_order_2___frugal_latido_com_np____Test_123___9881012168___abced_Test_168____testuser268_mail_com____2023_05_29____Siliguri____female____Exemplar__male_____Bronze_Mist_Antique____42____Golden_Antique____Black____Yes____40___5_6__4_4__5__46__8__12__11__7__1__9___Skin_Tight____Test_002____2023_09_29___100900_","Create an Order for new Customer "
"passed","Fri Sep 08 13:16:26 IST 2023","Fri Sep 08 13:17:25 IST 2023","59183","","Test_07_Vendor","TestVendors","","","test_05_sync_vendor_5___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor2_jpg____TE_VE_IN_114____Del_Vendor_114____vendor1_mail_com___9800001019___Auomator5____Siliguri____This_is_an_Automated_generated_descriptions____Tester_5____Siliguri___9800002014___test_mail_com_____Automation__Item_83____AT_IT_83___2004___2023_05_23___14___Excellent____By_Truck____By_Cheque____Rohit____E___POM_for_Bottle__WebApp__TestData__InventoryData__Image__Receipt_png__","Checking Synchronization of a Vendor after creating a new one "
"passed","Fri Sep 08 11:02:16 IST 2023","Fri Sep 08 11:02:26 IST 2023","10471","","Test_01_Login","TestLogin","","","test_login_with_empty_password_fields_2___frugal_latido_com_np_______","Login With Incorrect Username"
"passed","Fri Sep 08 13:43:08 IST 2023","Fri Sep 08 13:43:40 IST 2023","32897","","Test_09_MemberManagement","TestMemberManagement","","","test_03_edit_member_2___TestUser_92____Product_Manager____userEdit_auto92___9800000027___Siliguri____Test_123____TestUser_Edited__02____FACTORYMANAGER___9800000102_","Verify the edits are reflecting correctly after editing."
"passed","Fri Sep 08 13:25:35 IST 2023","Fri Sep 08 13:26:34 IST 2023","58870","","Test_08_Reporting","TestReporting","","","test_01_new_entry_list_1___Leather00_22____LT_022____Mulchand___Sons___2000___2023_09_08___10___Excellent____By_Truck____By_Cheque____Rohit____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Receipt_png__","Check for new Entry"
"passed","Fri Sep 08 15:00:37 IST 2023","Fri Sep 08 15:00:54 IST 2023","16478","","Test_11_LeatherManagement","TestLeatherManagement","","","test_03_check_synchronization_2___LT_MG_17____Best____clean____Liquid____New_Type_Hide____cold_Touch__","verification of newly created Leather into the List. "
"passed","Fri Sep 08 11:02:55 IST 2023","Fri Sep 08 11:03:05 IST 2023","10648","","Test_01_Login","TestLogin","","","test_login_with_empty_userid_fields_1__None___Test_103__","Login With Incorrect Username"
"passed","Fri Sep 08 15:01:12 IST 2023","Fri Sep 08 15:01:24 IST 2023","12162","","Test_11_LeatherManagement","TestLeatherManagement","","","test_03_check_synchronization_4___LT_MG_19____Better____Black_Rough____Cold_Store____New_Pasoori____Pasoori_2__","verification of newly created Leather into the List. "
"passed","Fri Sep 08 13:51:23 IST 2023","Fri Sep 08 13:52:01 IST 2023","38576","","Test_09_MemberManagement","TestMemberManagement","","","test_05_login_newMember_5___UserTest_101____Order_Manager____user_logintest_auto101___9800000037___Siliguri____Test_123__","Check Loging after creating an user."
"passed","Fri Sep 08 11:01:23 IST 2023","Fri Sep 08 11:01:34 IST 2023","11122","","Test_01_Login","TestLogin","","","test_login_Unsuccessful_with_invalid_username_2___f_rugal_latido_com_np____Test_1823__","Login With Invalid Username"
"passed","Fri Sep 08 10:58:51 IST 2023","Fri Sep 08 10:59:15 IST 2023","24284","","Test_01_Login","TestLogin","","","test_LoginSuccessful_1___frugal_latido_com_np____Test_123__","Login Successfully"
"passed","Fri Sep 08 11:48:21 IST 2023","Fri Sep 08 11:49:34 IST 2023","72939","","Test_03_Order","TestOrder","","","test_05_check_order_synchronization_for_Store_5___frugal_latido_com_np____Test_123____Luigi__male_____Mahogany_Antique____41____Golden_Antique____Black____Yes____40____Comfort___8__7___34___11__5__9__12__46___7___5_6___Test_003___20000__1000___101012__","Checking Order synchronization after creating a New Order for store"
"passed","Fri Sep 08 12:28:16 IST 2023","Fri Sep 08 12:29:06 IST 2023","49911","","Test_06_Inventory","TestInventory","","","test_03_restocking_item_1___frugal_latido_com_np____Test_123____Leather00_39____LT_039____YKK___2000___2023_09_08___10___Excellent____By_Truck____By_Cheque____Rohit____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Receipt_png__","Selecting a new Category and restocking the Items "
"passed","Fri Sep 08 13:13:21 IST 2023","Fri Sep 08 13:14:21 IST 2023","60217","","Test_07_Vendor","TestVendors","","","test_05_sync_vendor_2___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor2_jpg____TE_VE_IN_111____Del_Vendor_111____vendor1_mail_com___9800001016___Auomator2____Siliguri____This_is_an_Automated_generated_descriptions____Tester_2____Siliguri___9800002011___test_mail_com_____Automation__Item_80____AT_IT_80___2001___2023_05_20___11___Excellent____By_Truck____By_Cash____Rohit____E___POM_for_Bottle__WebApp__TestData__InventoryData__Image__Receipt_png__","Checking Synchronization of a Vendor after creating a new one "
"passed","Fri Sep 08 14:30:44 IST 2023","Fri Sep 08 14:32:33 IST 2023","108677","","Test_10_ProductManagement","TestProductManagement","","","test_04_check_synchronization_2___E___POM_for_Bottle__webapp_automation__TestData__ProductManagement__sampleData__Black_Leather__Black_Leather_01_jpg____TEST_SA_69____Alpha_standard____female___9___Biker____Black____Silver___False__False___This_is_a_testing_mode_description____23_24_25_26_27_28_29_30_31_33____Tobacco_Brown____XXXS_XXS_Extra_Small__XS_____5000__5000__5000____Pine_Cone_Sheep_Tumble__","Adding a new product into the List. "
"passed","Fri Sep 08 13:44:44 IST 2023","Fri Sep 08 13:45:18 IST 2023","34743","","Test_09_MemberManagement","TestMemberManagement","","","test_03_edit_member_5___TestUser_95____Order_Manager____userEdit_auto95___9800000030___Siliguri____Test_123____TestUser_Edited__05____SUPERADMIN___9800000105_","Verify the edits are reflecting correctly after editing."
"passed","Fri Sep 08 11:21:32 IST 2023","Fri Sep 08 11:22:29 IST 2023","57255","","Test_03_Order","TestOrder","","","test_01_create_order_customer_3___frugal_latido_com_np____Test_123____9860838856____female____Lucha__male_____Mahogany_Antique____40____Silver____Black____No____40___5_6__4_4__5__46__8__12__11__7__1__9___General_Fit____Test_003____2023_09_29___100900_","Create an Order for existing Customer "
"passed","Fri Sep 08 13:41:53 IST 2023","Fri Sep 08 13:42:12 IST 2023","19156","","Test_09_MemberManagement","TestMemberManagement","","","test_02_create_new_member_5___UserTest_113____Order_Manager____user_testAuto113___9800000049___Siliguri____Test_123__","Verify Create New User."
"broken","Fri Sep 08 15:12:02 IST 2023","Fri Sep 08 15:12:06 IST 2023","3984","","Test_12_ProductCategory","TestProductCategory","","","test_04_add_product_subcategory_2___Product_Cat_edit_08____E___POM_for_Bottle__webapp_automation_automation__TestData__ProductCategory__SampleImage__sampel_leather_2_jpg____Product_Sub_category_08__","To verify Add new Product Sub-Category. "
