"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 06 16:37:18 IST 2023","Fri Oct 06 16:37:43 IST 2023","24882","","Test_12_ProductCategory","TestProductCategory","","","test_05_edit_product_subcategory_1___Product_Cat_edit_25____Product_Sub_category_25____Sub_category__Edit__25__","To verify edit Product Sub-category. "
"passed","Fri Oct 06 13:54:23 IST 2023","Fri Oct 06 13:55:10 IST 2023","46395","","Test_06_Inventory","TestInventory","","","test_03_restocking_item_1___frugal_latido_com_np____Test_123___1___Leather_Sheet_04____LT_SH_004____YKK___2000___2023_10_06___10___Excellent____By_Truck____By_Cheque____Rohit____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Receipt_png__","Selecting a new Category and restocking the Items "
"passed","Fri Oct 06 16:21:54 IST 2023","Fri Oct 06 16:22:11 IST 2023","17254","","Test_11_LeatherManagement","TestLeatherManagement","","","test_01_verify_leatherManagement_page","To verify Leather Management page. "
"passed","Fri Oct 06 13:37:00 IST 2023","Fri Oct 06 13:37:20 IST 2023","20375","","Test_04_TrackOrder","TestTrackOrder","","","test_check_input_2__233__True_","Checking Input in Track Order"
"passed","Fri Oct 06 12:30:01 IST 2023","Fri Oct 06 12:30:52 IST 2023","51354","","Test_03_Order","TestOrder","","","test_03_create_order_store_4___frugal_latido_com_np____Test_123____Luigi__male_____Pink_Foil____41____Golden_Antique____Black____Yes____40____Comfort___8__7___33___11__5__9__12__46___6___5_6___Test_002___20000__1000___101011__","Create a New Order for store"
"passed","Fri Oct 06 16:32:03 IST 2023","Fri Oct 06 16:32:18 IST 2023","14914","","Test_12_ProductCategory","TestProductCategory","","","test_02_add_new_product_category_6___E___POM_for_Bottle__webapp_automation_automation__TestData__ProductCategory__SampleImage__sampel_leather_3_jpg____Product_Cat_30__","To verify Add new Product Category. "
"passed","Fri Oct 06 14:33:15 IST 2023","Fri Oct 06 14:34:05 IST 2023","49796","","Test_08_Reporting","TestReporting","","","test_02_new_entry_4__0___Metal_Buckle_004____MB_IT_004____Tamang_Suppliers___2000___2023_10_06___10___Excellent____By_Truck____By_Cash____Rohit____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Receipt_png__","Check for View more Details"
"passed","Fri Oct 06 16:34:35 IST 2023","Fri Oct 06 16:35:00 IST 2023","24732","","Test_12_ProductCategory","TestProductCategory","","","test_04_add_product_subcategory_1___Product_Cat_edit_25____E___POM_for_Bottle__webapp_automation_automation__TestData__ProductCategory__SampleImage__sampel_leather_1_jpg____Product_Sub_category_25__","To verify Add new Product Sub-Category. "
"passed","Fri Oct 06 14:27:54 IST 2023","Fri Oct 06 14:28:45 IST 2023","51237","","Test_08_Reporting","TestReporting","","","test_01_new_entry_list_3__0___Zip_004____Z_IT_004____Mulchand___Sons___2000___2023_10_06___10___Bad____By_Truck____By_Cheque____Rohit____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Receipt_png__","Check for new Entry"
"passed","Fri Oct 06 12:41:54 IST 2023","Fri Oct 06 12:42:58 IST 2023","64443","","Test_03_Order","TestOrder","","","test_05_check_order_synchronization_for_Store_5___frugal_latido_com_np____Test_123____Luigi__male_____Mahogany_Antique____41____Golden_Antique____Black____Yes____40____Comfort___8__7___34___11__5__9__12__46___7___5_6___Test_003___20000__1000___101012__","Checking Order synchronization after creating a New Order for store"
"passed","Fri Oct 06 13:53:37 IST 2023","Fri Oct 06 13:54:21 IST 2023","43605","","Test_06_Inventory","TestInventory","","","test_02_Add_newCategory_item_6___frugal_latido_com_np____Test_123____D_Buckle_004____DB_IT_004____IT_DB_00_04____IT_AT0020____Auto_Testing__06____Black____Performing_this_using_automation_scripts____30__50__0___E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__D_Buckle_jpg___None___Frugal_Automation____50_","Selecting a new Category from Category Carousel "
"passed","Fri Oct 06 10:54:16 IST 2023","Fri Oct 06 10:54:26 IST 2023","10337","","Test_01_Login","TestLogin","","","test_04_login_with_empty_userid_fields_1__None___Test_103__","Login With Incorrect Username"
"passed","Fri Oct 06 16:25:39 IST 2023","Fri Oct 06 16:26:48 IST 2023","69336","","Test_11_LeatherManagement","TestLeatherManagement","","","test_02_add_new_Leather_4___E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Leather_sheet_jpg____Leather_Management_35____LT_MG_35____This_is_from_an_automated_Script___for_Leather___25___1__None___T0_LT_MG_35____AT_LT_MG_35____Auto_Testing__35____Black____Performing_this_using_automation_scripts____1__1__1___E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Leather_sheet_jpg____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__3D_LeatherImage_jpg____Frugal_Automation____50___Best____clean____Liquid____New_Type_Hide____cold_Touch__","Adding a new Leather into the List. "
"passed","Fri Oct 06 10:59:37 IST 2023","Fri Oct 06 10:59:52 IST 2023","14640","","Test_02_Dashboard","TestDashboard","","","test_dashboard_03_totalSales","Checking Total Sales Tiles"
"passed","Fri Oct 06 14:01:23 IST 2023","Fri Oct 06 14:01:53 IST 2023","30568","","Test_06_Inventory","TestInventory","","","test_04_search_item_5___frugal_latido_com_np____Test_123____Button_004__","Searching the Items from the search and adding a new Item to it"
"passed","Fri Oct 06 16:38:44 IST 2023","Fri Oct 06 16:39:09 IST 2023","25897","","Test_12_ProductCategory","TestProductCategory","","","test_05_edit_product_subcategory_4___Product_Cat_edit_28____Product_Sub_category_28____Sub_category__Edit__28__","To verify edit Product Sub-category. "
"passed","Fri Oct 06 16:31:47 IST 2023","Fri Oct 06 16:32:01 IST 2023","13866","","Test_12_ProductCategory","TestProductCategory","","","test_02_add_new_product_category_5___E___POM_for_Bottle__webapp_automation_automation__TestData__ProductCategory__SampleImage__sampel_leather_2_jpg____Product_Cat_29__","To verify Add new Product Category. "
"passed","Fri Oct 06 16:30:39 IST 2023","Fri Oct 06 16:30:57 IST 2023","17926","","Test_12_ProductCategory","TestProductCategory","","","test_02_add_new_product_category_1___E___POM_for_Bottle__webapp_automation_automation__TestData__ProductCategory__SampleImage__sampel_leather_1_jpg____Product_Cat_25__","To verify Add new Product Category. "
"passed","Fri Oct 06 10:52:21 IST 2023","Fri Oct 06 10:52:35 IST 2023","13788","","Test_01_Login","TestLogin","","","test_02_LoginUnsuccessful_1___frugal_latido_com_np____Test_103__","Login Unsuccessfully"
"passed","Fri Oct 06 14:21:30 IST 2023","Fri Oct 06 14:22:38 IST 2023","67427","","Test_07_Vendor","TestVendors","","","test_05_sync_vendor_4___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor1_jpg____TE_VE_IN_133____Del_Vendor_133____vendor1_mail_com___9800001023___Auomator4____Siliguri____This_is_an_Automated_generated_descriptions____Tester_4____Siliguri___9800002013___test_mail_com___0___Metal_Buckle_004____MB_IT_004___2003___2023_05_22___10___Excellent____By_Truck____By_Cash____Rohit____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Receipt_png__","Checking Synchronization of a Vendor after creating a new one "
"passed","Fri Oct 06 15:08:11 IST 2023","Fri Oct 06 15:08:51 IST 2023","40441","","Test_10_ProductManagement","TestProductManagement","","","Add a new Product","Adding a new product into the List. "
"passed","Fri Oct 06 13:51:33 IST 2023","Fri Oct 06 13:52:12 IST 2023","38648","","Test_06_Inventory","TestInventory","","","test_02_Add_newCategory_item_3___frugal_latido_com_np____Test_123____Zip_004____Z_IT_004____IT_Z_00_04____IT_AT0017____Auto_Testing__03____Black____Performing_this_using_automation_scripts____30__50__0___E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__zip_jpg___None___Frugal_Automation____50_","Selecting a new Category from Category Carousel "
"passed","Fri Oct 06 10:55:23 IST 2023","Fri Oct 06 10:55:33 IST 2023","9534","","Test_01_Login","TestLogin","","","test_05_login_with_empty_password_fields_2___frugal_latido_com_np_______","Login With Incorrect Username"
"passed","Fri Oct 06 15:06:10 IST 2023","Fri Oct 06 15:06:49 IST 2023","39312","","Test_10_ProductManagement","TestProductManagement","","","Add a new Product","Adding a new product into the List. "
"passed","Fri Oct 06 14:00:53 IST 2023","Fri Oct 06 14:01:21 IST 2023","28075","","Test_06_Inventory","TestInventory","","","test_04_search_item_4___frugal_latido_com_np____Test_123____Metal_Buckle_004__","Searching the Items from the search and adding a new Item to it"
"passed","Fri Oct 06 14:42:57 IST 2023","Fri Oct 06 14:43:36 IST 2023","39107","","Test_09_MemberManagement","TestMemberManagement","","","test_04_reset_password_2___TestUser_106____Product_Manager____userPass_auto106___9800000036___Siliguri____Test_123____Changed_123__","Reset Password a user password after creation."
"passed","Fri Oct 06 16:28:32 IST 2023","Fri Oct 06 16:28:45 IST 2023","13043","","Test_11_LeatherManagement","TestLeatherManagement","","","test_03_check_synchronization_3___LT_MG_34____Better____Black_Rough____Cold_Store____New_Pasoori____Pasoori_2__","verification of newly created Leather into the List. "
"passed","Fri Oct 06 16:28:47 IST 2023","Fri Oct 06 16:28:59 IST 2023","11880","","Test_11_LeatherManagement","TestLeatherManagement","","","test_03_check_synchronization_4___LT_MG_35____Best____clean____Liquid____New_Type_Hide____cold_Touch__","verification of newly created Leather into the List. "
"passed","Fri Oct 06 10:53:35 IST 2023","Fri Oct 06 10:53:46 IST 2023","11176","","Test_01_Login","TestLogin","","","test_03_login_Unsuccessful_with_invalid_username_2___f_rugal_latido_com_np____Test_1823__","Login With Invalid Username"
"passed","Fri Oct 06 10:51:35 IST 2023","Fri Oct 06 10:51:47 IST 2023","11807","","Test_01_Login","TestLogin","","","test_01_LoginSuccessful_2___frugal_latido_com_np____Test_123__","Login Successfully"
"passed","Fri Oct 06 12:32:58 IST 2023","Fri Oct 06 12:34:03 IST 2023","64909","","Test_03_Order","TestOrder","","","test_04_check_order_synchronization_for_Customer_2___frugal_latido_com_np____Test_123____9813670780____male____Exemplar__male_____Bronze_Mist_Antique____42____Golden_Antique____Black____Yes____40___5_6__4_4__5__46__8__12__11__7__1__9___Skin_Tight____Test_002____2023_10_29___100900_","Checking Order synchronization after creating a new customer order "
"passed","Fri Oct 06 14:39:13 IST 2023","Fri Oct 06 14:39:48 IST 2023","35006","","Test_09_MemberManagement","TestMemberManagement","","","test_03_edit_member_1___TestUser_106____Store_Manager____userEdit_auto106___9800000036___Siliguri____Test_123____TestUser_Edited__01____INVENTORYMANAGER___9800000101_","Verify the edits are reflecting correctly after editing."
"passed","Fri Oct 06 14:37:51 IST 2023","Fri Oct 06 14:38:17 IST 2023","25497","","Test_09_MemberManagement","TestMemberManagement","","","test_02_create_new_member_4___UserTest_130____Inventory_Manager____user_testAuto130___9800000060___Siliguri____Test_123__","Verify Create New User."
"passed","Fri Oct 06 10:54:55 IST 2023","Fri Oct 06 10:55:06 IST 2023","10728","","Test_01_Login","TestLogin","","","test_04_login_with_empty_userid_fields_4__None___Test_5263__","Login With Incorrect Username"
"passed","Fri Oct 06 12:30:55 IST 2023","Fri Oct 06 12:31:46 IST 2023","51341","","Test_03_Order","TestOrder","","","test_03_create_order_store_5___frugal_latido_com_np____Test_123____Luigi__male_____Mahogany_Antique____41____Golden_Antique____Black____Yes____40____Comfort___8__7___34___11__5__9__12__46___7___5_6___Test_003___20000__1000___101012__","Create a New Order for store"
"passed","Fri Oct 06 10:58:58 IST 2023","Fri Oct 06 10:59:35 IST 2023","36432","","Test_02_Dashboard","TestDashboard","","","test_dashboard_02_totalOrder","Checking Total Order Tiles"
"passed","Fri Oct 06 12:23:59 IST 2023","Fri Oct 06 12:25:05 IST 2023","65978","","Test_03_Order","TestOrder","","","test_02_create_new_user_order_3___frugal_latido_com_np____Test_123___9881012191___abced_Test_191____testuser291_mail_com____2023_05_29____Siliguri____male____Ek__male_____Black_Sheep____38____Silver____Black____No____40___5_6__4_4__5__46__8__12__11__7__1__9___Fit____Test_001____2023_10_29___100900_","Create an Order for new Customer "
"passed","Fri Oct 06 13:41:16 IST 2023","Fri Oct 06 13:41:34 IST 2023","17965","","Test_05_InventDashboard","TestInventDashboard","","","test_get_inventDash_rp","Comparing Dashboard data with List data for Category"
"passed","Fri Oct 06 16:23:19 IST 2023","Fri Oct 06 16:24:27 IST 2023","68390","","Test_11_LeatherManagement","TestLeatherManagement","","","test_02_add_new_Leather_2___E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Leather_sheet_jpg____Leather_Management_33____LT_MG_33____This_is_from_an_automated_Script___for_Leather___23___1__None___T0_LT_MG_33____AT_LT_MG_33____Auto_Testing__33____Black____Performing_this_using_automation_scripts____1__1__1___E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Leather_sheet_jpg____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__3D_LeatherImage_jpg____Frugal_Automation____50___good____Smooth____NewTest_add____New_Pasoori____Smooth___Touch__","Adding a new Leather into the List. "
"passed","Fri Oct 06 12:43:58 IST 2023","Fri Oct 06 12:44:27 IST 2023","28832","","Test_03_Order","TestOrder","","","test_06_Search_functionality_3___frugal_latido_com_np____Test_123____221____Lucha__male_____Mahogany_Antique____Silver____Black____No__","Search and verify item"
"passed","Fri Oct 06 11:09:37 IST 2023","Fri Oct 06 11:10:33 IST 2023","55768","","Test_03_Order","TestOrder","","","test_01_create_order_customer_2___frugal_latido_com_np____Test_123____9813670780____male____Exemplar__male_____Bronze_Mist_Antique____42____Golden_Antique____Black____Yes____40___5_6__4_4__5__46__8__12__11__7__1__9___Skin_Tight____Test_002____2023_10_29___100900_","Create an Order for existing Customer "
"passed","Fri Oct 06 13:59:48 IST 2023","Fri Oct 06 14:00:20 IST 2023","32332","","Test_06_Inventory","TestInventory","","","test_04_search_item_2___frugal_latido_com_np____Test_123____Zipper_004__","Searching the Items from the search and adding a new Item to it"
"passed","Fri Oct 06 14:37:23 IST 2023","Fri Oct 06 14:37:49 IST 2023","25939","","Test_09_MemberManagement","TestMemberManagement","","","test_02_create_new_member_3___UserTest_129____Factory_Manager____user_testAuto129___9800000059___Siliguri____Test_123__","Verify Create New User."
"passed","Fri Oct 06 10:55:08 IST 2023","Fri Oct 06 10:55:21 IST 2023","13441","","Test_01_Login","TestLogin","","","test_05_login_with_empty_password_fields_1___frugal_latido_com_np_______","Login With Incorrect Username"
"passed","Fri Oct 06 14:45:43 IST 2023","Fri Oct 06 14:46:25 IST 2023","42424","","Test_09_MemberManagement","TestMemberManagement","","","test_05_login_newMember_1___UserTest_115____Store_Manager____user_logintest_auto115___9800000045___Siliguri____Test_123__","Check Loging after creating an user."
"passed","Fri Oct 06 14:11:54 IST 2023","Fri Oct 06 14:12:47 IST 2023","52673","","Test_07_Vendor","TestVendors","","","test_03_edit_vendor_3___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor3_jpg____AT_EDT_148____Auto_Vendor_edit_148____vendor1_mail_com___9800001028___Auomator3____Siliguri____This_is_an_Automated_generated_descriptions____Tester_3____Siliguri___9800002012___test_mail_com____Auto_Vendor_edited__03____vendor_edit01_mail_com___9800000202_","Editing a Vendor details"
"passed","Fri Oct 06 12:35:12 IST 2023","Fri Oct 06 12:36:18 IST 2023","65897","","Test_03_Order","TestOrder","","","test_04_check_order_synchronization_for_Customer_4___frugal_latido_com_np____Test_123____9813000000____male____Luigi__male_____Pink_Foil____41____Golden_Antique____Black____Yes____40___5_6__4_4__5__46__8__12__11__7__1__9___Comfort____Test_004____2023_10_29___100900_","Checking Order synchronization after creating a new customer order "
"passed","Fri Oct 06 14:07:15 IST 2023","Fri Oct 06 14:07:56 IST 2023","41350","","Test_07_Vendor","TestVendors","","","test_02_vendor_creation_2___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor2_jpg____AT_137____Auto_Vendor_137____vendor1_mail_com___9800001031___Auomator2____Siliguri____This_is_an_Automated_generated_descriptions____Tester_2____Siliguri___9800002011___test_mail_com__","Adding a new Vendor"
"passed","Fri Oct 06 13:52:57 IST 2023","Fri Oct 06 13:53:35 IST 2023","38692","","Test_06_Inventory","TestInventory","","","test_02_Add_newCategory_item_5___frugal_latido_com_np____Test_123____Button_004____BT_IT_004____IT_BT_00_04____IT_AT0019____Auto_Testing__05____Black____Performing_this_using_automation_scripts____30__50__0___E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Buttons_jpg___None___Frugal_Automation____50_","Selecting a new Category from Category Carousel "
"passed","Fri Oct 06 12:44:29 IST 2023","Fri Oct 06 12:44:56 IST 2023","27175","","Test_03_Order","TestOrder","","","test_06_Search_functionality_4___frugal_latido_com_np____Test_123____222____Luigi__male_____Pink_Foil____Golden_Antique____Black____Yes__","Search and verify item"
"passed","Fri Oct 06 14:47:54 IST 2023","Fri Oct 06 14:48:38 IST 2023","43485","","Test_09_MemberManagement","TestMemberManagement","","","test_05_login_newMember_4___UserTest_118____Inventory_Manager____user_logintest_auto118___9800000048___Siliguri____Test_123__","Check Loging after creating an user."
"passed","Fri Oct 06 13:57:40 IST 2023","Fri Oct 06 13:58:27 IST 2023","47345","","Test_06_Inventory","TestInventory","","","test_03_restocking_item_5___frugal_latido_com_np____Test_123___0___Button_004____BT_IT_004____Silver_Zipper_Supplier___2000___2023_10_06___10___Good____By_Truck____By_Cheque____Rohit____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Receipt_png__","Selecting a new Category and restocking the Items "
"passed","Fri Oct 06 13:38:10 IST 2023","Fri Oct 06 13:38:27 IST 2023","16922","","Test_04_TrackOrder","TestTrackOrder","","","test_check_input_5__332__True_","Checking Input in Track Order"
"passed","Fri Oct 06 12:36:20 IST 2023","Fri Oct 06 12:37:25 IST 2023","64976","","Test_03_Order","TestOrder","","","test_04_check_order_synchronization_for_Customer_5___frugal_latido_com_np____Test_123____9813000000____female____Luigi__male_____Mahogany_Antique____41____Golden_Antique____Black____Yes____40___5_6__4_4__5__46__8__12__11__7__1__9___Comfort____Test_004____2023_10_29___100900_","Checking Order synchronization after creating a new customer order "
"passed","Fri Oct 06 16:38:13 IST 2023","Fri Oct 06 16:38:41 IST 2023","28321","","Test_12_ProductCategory","TestProductCategory","","","test_05_edit_product_subcategory_3___Product_Cat_edit_27____Product_Sub_category_27____Sub_category__Edit__27__","To verify edit Product Sub-category. "
"passed","Fri Oct 06 12:22:52 IST 2023","Fri Oct 06 12:23:57 IST 2023","65089","","Test_03_Order","TestOrder","","","test_02_create_new_user_order_2___frugal_latido_com_np____Test_123___9881012190___abced_Test_190____testuser290_mail_com____2023_05_29____Siliguri____female____Exemplar__male_____Bronze_Mist_Antique____42____Golden_Antique____Black____Yes____40___5_6__4_4__5__46__8__12__11__7__1__9___Skin_Tight____Test_002____2023_10_29___100900_","Create an Order for new Customer "
"passed","Fri Oct 06 10:52:50 IST 2023","Fri Oct 06 10:53:03 IST 2023","12371","","Test_01_Login","TestLogin","","","test_02_LoginUnsuccessful_3___rohit13_latido_com_np____Test_1824__","Login Unsuccessfully"
"passed","Fri Oct 06 11:12:28 IST 2023","Fri Oct 06 11:13:21 IST 2023","53291","","Test_03_Order","TestOrder","","","test_01_create_order_customer_5___frugal_latido_com_np____Test_123____9813000000____female____Luigi__male_____Mahogany_Antique____41____Golden_Antique____Black____Yes____40___5_6__4_4__5__46__8__12__11__7__1__9___Comfort____Test_004____2023_10_29___100900_","Create an Order for existing Customer "
"passed","Fri Oct 06 14:14:39 IST 2023","Fri Oct 06 14:15:16 IST 2023","37779","","Test_07_Vendor","TestVendors","","","test_04_delete_vendor_1___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor1_jpg____AT_DEL_170____Delete_Vendor_170____vendor1_mail_com___9800001025___Auomator1____Siliguri____This_is_an_Automated_generated_descriptions____Tester_1____Siliguri___9800002010___test_mail_com__","Deleting a Vendor"
"passed","Fri Oct 06 11:24:53 IST 2023","Fri Oct 06 11:25:59 IST 2023","66635","","Test_03_Order","TestOrder","","","test_02_create_new_user_order_1___frugal_latido_com_np____Test_123___9881012184___abced_Test_184____testuser284_mail_com____2023_05_29____Siliguri____male____Ek__male_____Black_Sheep____38____Silver____Black____No____40___5_6__4_4__5__46__8__12__11__7__1__9___Fit____Test_001____2023_10_29___100900_","Create an Order for new Customer "
"passed","Fri Oct 06 14:27:00 IST 2023","Fri Oct 06 14:27:52 IST 2023","51840","","Test_08_Reporting","TestReporting","","","test_01_new_entry_list_2__0___Zipper_004____ZP_IT_004____AKM_Leather___2000___2023_10_06___10___Good____By_Truck____By_Cash____Rohit____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Receipt_png__","Check for new Entry"
"passed","Fri Oct 06 16:31:16 IST 2023","Fri Oct 06 16:31:30 IST 2023","13982","","Test_12_ProductCategory","TestProductCategory","","","test_02_add_new_product_category_3___E___POM_for_Bottle__webapp_automation_automation__TestData__ProductCategory__SampleImage__sampel_leather_3_jpg____Product_Cat_27__","To verify Add new Product Category. "
"passed","Fri Oct 06 14:41:00 IST 2023","Fri Oct 06 14:41:37 IST 2023","36223","","Test_09_MemberManagement","TestMemberManagement","","","test_03_edit_member_4___TestUser_109____Inventory_Manager____userEdit_auto109___9800000039___Siliguri____Test_123____TestUser_Edited__04____STOREMANAGER___9800000104_","Verify the edits are reflecting correctly after editing."
"passed","Fri Oct 06 14:43:38 IST 2023","Fri Oct 06 14:44:18 IST 2023","39715","","Test_09_MemberManagement","TestMemberManagement","","","test_04_reset_password_3___TestUser_107____Factory_Manager____userPass_auto107___9800000037___Siliguri____Test_123____Changed_123__","Reset Password a user password after creation."
"passed","Fri Oct 06 14:45:01 IST 2023","Fri Oct 06 14:45:40 IST 2023","39304","","Test_09_MemberManagement","TestMemberManagement","","","test_04_reset_password_5___TestUser_109____Order_Manager____userPass_auto109___9800000039___Siliguri____Test_123____Changed_123__","Reset Password a user password after creation."
"passed","Fri Oct 06 11:00:44 IST 2023","Fri Oct 06 11:01:14 IST 2023","30289","","Test_02_Dashboard","TestDashboard","","","test_dashboard_07_sumoftotal_user","Checking Total user Active User Tiles"
"passed","Fri Oct 06 14:16:40 IST 2023","Fri Oct 06 14:17:19 IST 2023","39266","","Test_07_Vendor","TestVendors","","","test_04_delete_vendor_4___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor1_jpg____AT_DEL_173____Delete_Vendor_173____vendor1_mail_com___9800001028___Auomator4____Siliguri____This_is_an_Automated_generated_descriptions____Tester_4____Siliguri___9800002013___test_mail_com__","Deleting a Vendor"
"passed","Fri Oct 06 11:00:28 IST 2023","Fri Oct 06 11:00:42 IST 2023","14463","","Test_02_Dashboard","TestDashboard","","","test_dashboard_06_inactive_user","Checking Inactive User Tiles"
"passed","Fri Oct 06 13:48:51 IST 2023","Fri Oct 06 13:49:13 IST 2023","22071","","Test_06_Inventory","TestInventory","","","test_01_Add_newCategory_4___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Metal_Buckle_jpg____Metal_Buckle_004____MB_IT_004____This_is_from_an_automated_Script__03____0___Litre__","Create a new Category from Add button "
"passed","Fri Oct 06 13:52:14 IST 2023","Fri Oct 06 13:52:54 IST 2023","40289","","Test_06_Inventory","TestInventory","","","test_02_Add_newCategory_item_4___frugal_latido_com_np____Test_123____Metal_Buckle_004____MB_IT_004____IT_MB_00_04____IT_AT0018____Auto_Testing__04____Black____Performing_this_using_automation_scripts____30__50__0___E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Metal_Buckle_jpg___None___Frugal_Automation____50_","Selecting a new Category from Category Carousel "
"passed","Fri Oct 06 16:24:30 IST 2023","Fri Oct 06 16:25:37 IST 2023","67262","","Test_11_LeatherManagement","TestLeatherManagement","","","test_02_add_new_Leather_3___E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Leather_sheet_jpg____Leather_Management_34____LT_MG_34____This_is_from_an_automated_Script___for_Leather___24___1__None___T0_LT_MG_34____AT_LT_MG_34____Auto_Testing__34____Black____Performing_this_using_automation_scripts____1__1__1___E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Leather_sheet_jpg____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__3D_LeatherImage_jpg____Frugal_Automation____50___Better____Black_Rough____Cold_Store____New_Pasoori____Pasoori_2__","Adding a new Leather into the List. "
"passed","Fri Oct 06 14:16:00 IST 2023","Fri Oct 06 14:16:38 IST 2023","38224","","Test_07_Vendor","TestVendors","","","test_04_delete_vendor_3___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor3_jpg____AT_DEL_172____Delete_Vendor_172____vendor1_mail_com___9800001027___Auomator3____Siliguri____This_is_an_Automated_generated_descriptions____Tester_3____Siliguri___9800002012___test_mail_com__","Deleting a Vendor"
"passed","Fri Oct 06 13:50:46 IST 2023","Fri Oct 06 13:51:31 IST 2023","45135","","Test_06_Inventory","TestInventory","","","test_02_Add_newCategory_item_2___frugal_latido_com_np____Test_123____Zipper_004____ZP_IT_004____IT_ZP_00_04____IT_AT0016____Auto_Testing__02____Black____Performing_this_using_automation_scripts____30__50__0___E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Zipper_jpg___None___Frugal_Automation____50_","Selecting a new Category from Category Carousel "
"passed","Fri Oct 06 16:35:02 IST 2023","Fri Oct 06 16:35:28 IST 2023","25363","","Test_12_ProductCategory","TestProductCategory","","","test_04_add_product_subcategory_2___Product_Cat_edit_26____E___POM_for_Bottle__webapp_automation_automation__TestData__ProductCategory__SampleImage__sampel_leather_2_jpg____Product_Sub_category_26__","To verify Add new Product Sub-Category. "
"passed","Fri Oct 06 16:32:20 IST 2023","Fri Oct 06 16:32:39 IST 2023","18453","","Test_12_ProductCategory","TestProductCategory","","","test_03_edit_product_category_1___Product_Cat_25____Product_Cat_edit_25__","To verify edit Product Category. "
"passed","Fri Oct 06 14:49:24 IST 2023","Fri Oct 06 14:50:05 IST 2023","40487","","Test_09_MemberManagement","TestMemberManagement","","","test_05_login_newMember_6___UserTest_120____Karigar____user_logintest_auto120___9800000050___Siliguri____Test_123__","Check Loging after creating an user."
"passed","Fri Oct 06 16:28:00 IST 2023","Fri Oct 06 16:28:15 IST 2023","15582","","Test_11_LeatherManagement","TestLeatherManagement","","","test_03_check_synchronization_1___LT_MG_32____Best____clean____Liquid____New_Type_Hide____cold_Touch__","verification of newly created Leather into the List. "
"passed","Fri Oct 06 14:10:06 IST 2023","Fri Oct 06 14:10:58 IST 2023","51828","","Test_07_Vendor","TestVendors","","","test_03_edit_vendor_1___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor1_jpg____AT_EDT_146____Auto_Vendor_edit_146____vendor1_mail_com___9800001026___Auomator1____Siliguri____This_is_an_Automated_generated_descriptions____Tester_1____Siliguri___9800002010___test_mail_com____Auto_Vendor_edited__01____vendor_edit01_mail_com___9800000200_","Editing a Vendor details"
"passed","Fri Oct 06 14:38:46 IST 2023","Fri Oct 06 14:39:11 IST 2023","24613","","Test_09_MemberManagement","TestMemberManagement","","","test_02_create_new_member_6___UserTest_132____Super_Admin____user_testAuto132___9800000062___Siliguri____Test_123__","Verify Create New User."
"passed","Fri Oct 06 13:37:46 IST 2023","Fri Oct 06 13:38:08 IST 2023","21621","","Test_04_TrackOrder","TestTrackOrder","","","test_check_input_4__22__False_","Checking Input in Track Order"
